file,label,song_path,rel_path,beat_idx,time_sec,heuristic_score,bpm,energy_pre,energy_build,energy_drop,energy_post,energy_delta_build_to_drop,energy_delta_pre_to_drop,onset_pre,onset_build,onset_drop,onset_post,onset_delta_build_to_drop,onset_delta_pre_to_drop,bass_pre,bass_build,bass_drop,bass_post,bass_delta_build_to_drop,bass_delta_pre_to_drop,centroid_pre,centroid_build,centroid_drop,centroid_post,flatness_pre,flatness_build,flatness_drop,flatness_post,energy_drop_peak,onset_drop_peak,bass_drop_peak
"drop_labels/class_0/XCXG_7vRgLE_Barren_Gates,_Taylor_Ravenna_-_Slip_Thru_｜_Color_Bass_｜_NCS_-_Copyright_Free_Music__cand0203__t96.57__s0.761.npz",0,"ncs_dataset/XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3","XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3",203,96.57179260253906,0.7609442472457886,139.7719268798828,0.1358312602070245,0.09403801411390304,0.2584085961182912,0.2665703848004341,0.16437058200438814,0.12257733591126671,1.032399134202437,1.0261913895606996,1.091878096262614,1.0826715350151062,0.06568670670191445,0.059478962060177,14.80618632923473,12.873754024505615,54.58231862386068,60.832458114624025,41.708564599355064,39.77613229462595,3416.2638716264205,2816.717626953125,2408.6195475260415,2124.382604980469,0.0010795214382762258,0.00027578338340390475,0.00019944037194363773,9.978925081668421e-05,0.2742547392845154,1.1323106288909912,58.622066497802734
"drop_labels/class_0/XCXG_7vRgLE_Barren_Gates,_Taylor_Ravenna_-_Slip_Thru_｜_Color_Bass_｜_NCS_-_Copyright_Free_Music__cand0275__t141.15__s0.648.npz",0,"ncs_dataset/XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3","XCXG_7vRgLE/Barren Gates, Taylor Ravenna - Slip Thru ｜ Color Bass ｜ NCS - Copyright Free Music.mp3",275,141.1540985107422,0.6479697823524475,139.7719268798828,0.16036030717871405,0.22069405168294906,0.3240256706873576,0.23329512476921083,0.10333161900440854,0.16366536350864355,0.9530474055897106,0.9621499001979827,0.9846519033114115,0.9870282411575317,0.02250200311342876,0.03160449772170093,23.65354806726629,27.009190177917482,35.02730051676432,25.84710865020752,8.018110338846839,11.373752449498031,3843.1903187144885,4224.768530273437,4227.41064453125,4378.099755859375,0.00045880872692743486,0.0011010397283826023,0.000977209924409787,0.0017699949443340302,0.3429947793483734,0.9898861050605774,37.158084869384766
"drop_labels/class_0/Xo1FjXlAIcE_CryJaxx,_MVRPHiN,_Lucy_Malfroy_-_LA_VIDA!_｜_Funk_｜_NCS_-_Copyright_Free_Music__cand0125__t58.42__s0.612.npz",0,"ncs_dataset/Xo1FjXlAIcE/CryJaxx, MVRPHiN, Lucy Malfroy - LA VIDA! ｜ Funk ｜ NCS - Copyright Free Music.mp3","Xo1FjXlAIcE/CryJaxx, MVRPHiN, Lucy Malfroy - LA VIDA! ｜ Funk ｜ NCS - Copyright Free Music.mp3",125,58.42140579223633,0.6123797297477722,129.72145080566406,0.3215655711564151,0.348119255900383,0.34301092227300006,0.36401339769363406,-0.005108333627382944,0.021445351116584965,1.2407014911825007,1.3969453692436218,1.4482117891311646,1.3982937216758728,0.05126641988754277,0.20751029794866382,28.45641413601962,36.68183937072754,34.91943868001302,38.06538276672363,-1.7624006907145144,6.463024543993402,3836.3267933238635,3387.0497314453123,3378.2974446614585,3359.4289794921874,0.0014210363469001923,0.001122644596034661,0.0011756685562431812,0.001129968505119905,0.34399592876434326,1.4900187253952026,36.699729919433594
drop_labels/class_0/XxliAKtHPTc_Alex_Moretto_-_All_Night_Long_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0034__t18.78__s0.658.npz,0,ncs_dataset/XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,34,18.784942626953125,0.657780110836029,134.9188690185547,0.13758550584316254,0.22358319610357286,0.24017747739950815,0.2396399274468422,0.016594281295935293,0.10259197155634561,1.0866029912775212,1.3655088067054748,1.5417762597401936,1.4531128525733947,0.1762674530347188,0.45517326846267236,23.11800865693526,11.244806385040283,12.116999308268229,8.477628469467163,0.8721929232279457,-11.001009348667031,2380.855135830966,3289.3600341796873,3244.1792805989585,3291.058935546875,5.523190355399327e-05,0.0003842273450572975,0.0005569398053921759,0.0004533996368991211,0.24271251261234283,1.5469261407852173,15.087820053100586
drop_labels/class_0/XxliAKtHPTc_Alex_Moretto_-_All_Night_Long_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0140__t66.11__s0.547.npz,0,ncs_dataset/XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,140,66.10720825195312,0.5466503500938416,134.9188690185547,0.312283301895315,0.3016640871763229,0.2915885845820109,0.2853429809212685,-0.010075502594312002,-0.02069471731330408,1.3313251408663662,1.4005887866020204,1.5582290887832642,1.4186245441436767,0.1576403021812438,0.22690394791689794,35.81838954578746,39.612647247314456,44.33594258626302,37.74753894805908,4.723295338948567,8.517553040475562,2606.384121981534,2179.42421875,1865.9854736328125,1994.9748046875,0.0002911341679547067,9.017284246510826e-05,6.060794839868322e-05,9.93011417449452e-05,0.297363817691803,1.5910080671310425,48.407291412353516
drop_labels/class_0/XxliAKtHPTc_Alex_Moretto_-_All_Night_Long_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0227__t105.00__s0.568.npz,0,ncs_dataset/XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,XxliAKtHPTc/Alex Moretto - All Night Long ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3,227,105.0006332397461,0.56810462474823,134.9188690185547,0.353169785304503,0.3646698772907257,0.3759148915608724,0.37177920043468476,0.01124501427014668,0.022745106256369385,1.4788721908222546,1.4465126276016236,1.5026264588038127,1.453072440624237,0.05611383120218916,0.023754267981558108,31.258649479259144,32.46115131378174,37.85544077555338,33.26533679962158,5.394289461771642,6.5967912962942385,3818.5211958451705,3600.9408203125,3499.4480794270835,3502.6108642578124,0.0008820751417343589,0.000831119721988216,0.0007125289800266424,0.0007196958758868277,0.3800548017024994,1.5137488842010498,38.6595458984375
"drop_labels/class_1/308Thi-2wg4_TWISTED,_Crisys,_ProdChxn,_glossier_-_LUSTER_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0129__t70.50__s0.851.npz",1,"ncs_dataset/308Thi-2wg4/TWISTED, Crisys, ProdChxn, glossier - LUSTER ｜ Witch House ｜ NCS - Copyright Free Music.mp3","308Thi-2wg4/TWISTED, Crisys, ProdChxn, glossier - LUSTER ｜ Witch House ｜ NCS - Copyright Free Music.mp3",129,70.49578094482422,0.8505621552467346,111.51860809326172,0.15883763811805032,0.11565802097320557,0.3241552412509918,0.2122519075870514,0.20849722027778625,0.1653176031329415,1.0753001679073682,1.1435408651828767,1.2122308413187664,1.2216094493865968,0.06868997613588967,0.1369306734113982,50.97104055231268,29.16533193588257,41.77507527669271,40.171150588989256,12.609743340810141,-9.195965275619969,2255.154441139915,3174.5396728515625,2966.8956705729165,2082.409814453125,7.24497893481219e-05,0.0005723745154682547,0.0006089733942644671,0.0001812136615626514,0.35641416907310486,1.3291842937469482,46.54058837890625
"drop_labels/class_1/4Y18qyFMop0_ZEXSING,_MXRCURY,_Pharmagut_-_Overdrive_｜_Complextro_｜_NCS_-_Copyright_Free_Music__cand0167__t75.12__s0.933.npz",1,"ncs_dataset/4Y18qyFMop0/ZEXSING, MXRCURY, Pharmagut - Overdrive ｜ Complextro ｜ NCS - Copyright Free Music.mp3","4Y18qyFMop0/ZEXSING, MXRCURY, Pharmagut - Overdrive ｜ Complextro ｜ NCS - Copyright Free Music.mp3",167,75.1165542602539,0.9328987002372742,135.64756774902344,0.15314216099002145,0.21538269966840745,0.34978705644607544,0.3351366102695465,0.134404356777668,0.196644895456054,0.8345979452133179,1.0122954785823821,1.1936830679575603,1.2527434945106506,0.18138758937517818,0.3590851227442424,2.059034380045804,8.562607765197754,15.92252286275228,13.062233543395996,7.359915097554525,13.863488482706476,2071.0674272017045,2597.3262573242187,4196.404134114583,4103.175390625,2.8201129515020345e-05,0.0008142873966789921,0.0024534681191047034,0.002325800131075084,0.35749518871307373,1.2110304832458496,16.4233341217041
"drop_labels/class_1/4pqLYacZuko_REKZ!,_freddz808_-_SCREAM_OUT_LOUD_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0070__t29.79__s0.929.npz",1,"ncs_dataset/4pqLYacZuko/REKZ!, freddz808 - SCREAM OUT LOUD ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3","4pqLYacZuko/REKZ!, freddz808 - SCREAM OUT LOUD ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3",70,29.791200637817383,0.9287365674972534,143.17947387695312,0.2000787854194641,0.3182157948613167,0.3688688476880391,0.3700914740562439,0.050653052826722444,0.16879006226857501,1.2621490413492376,1.3729193687438965,1.3990129232406616,1.3891094088554383,0.026093554496765092,0.13686388189142407,3.7232511043548584,31.073899698257446,43.644266764322914,42.67709045410156,12.570367066065469,39.921015659968056,4370.782936789773,3850.691455078125,3367.7357584635415,3351.2277099609373,0.0008239515273916451,0.0005986653675790876,0.0005413497565314174,0.000499220922938548,0.3700549304485321,1.4157601594924927,43.90965270996094
"drop_labels/class_1/4pqLYacZuko_REKZ!,_freddz808_-_SCREAM_OUT_LOUD_｜_Speed_Garage_｜_NCS_-_Copyright_Free_Music__cand0278__t117.06__s0.981.npz",1,"ncs_dataset/4pqLYacZuko/REKZ!, freddz808 - SCREAM OUT LOUD ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3","4pqLYacZuko/REKZ!, freddz808 - SCREAM OUT LOUD ｜ Speed Garage ｜ NCS - Copyright Free Music.mp3",278,117.06340026855469,0.9807468056678772,143.17947387695312,0.31392535160888324,0.29909350275993346,0.3912005325158437,0.37749275267124177,0.09210702975591023,0.07727518090696045,1.1134347698905251,1.292992889881134,1.3777717749277751,1.377145028114319,0.0847788850466411,0.26433700503725,35.33252586017955,28.463067507743837,45.24944305419922,40.170977401733396,16.786375546455382,9.916917194019668,3505.3636363636365,3843.0279541015625,3322.6011555989585,3603.228515625,0.0003207185244801539,0.0005829766276292502,0.0004911863167459766,0.0005593074718490243,0.3970071077346802,1.4116629362106323,46.87308120727539
drop_labels/class_1/4tIY99xrulA_Rameses_B_-_All_In_My_Head_｜_Hardcore_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0088__t61.78__s0.882.npz,1,ncs_dataset/4tIY99xrulA/Rameses B - All In My Head ｜ Hardcore ｜ NCS x Aurorian Records - Copyright Free Music.mp3,4tIY99xrulA/Rameses B - All In My Head ｜ Hardcore ｜ NCS x Aurorian Records - Copyright Free Music.mp3,88,61.77668762207031,0.8816064596176147,86.90299987792969,0.4777828238227151,0.41186130344867705,0.47720439235369366,0.46738654375076294,0.06534308890501661,-0.0005784314690214232,1.5778871774673462,1.59367378950119,1.7162100474039714,1.6639643549919128,0.12253625790278133,0.13832286993662524,39.372708754106,40.335235023498534,45.3528683980306,41.43752861022949,5.017633374532068,5.980159643924601,3650.2271617542615,3404.890869140625,3526.6324055989585,3503.14384765625,0.0018538143697448752,0.0016434252727776765,0.001848753192462027,0.0016440222621895372,0.48462069034576416,1.7427722215652466,45.52543258666992
"drop_labels/class_1/50nbmhCON1Y_CERES,_TAME_-_Pull_Me_Down_｜_Techno_｜_NCS_-_Copyright_Free_Music__cand0168__t71.12__s0.915.npz",1,"ncs_dataset/50nbmhCON1Y/CERES, TAME - Pull Me Down ｜ Techno ｜ NCS - Copyright Free Music.mp3","50nbmhCON1Y/CERES, TAME - Pull Me Down ｜ Techno ｜ NCS - Copyright Free Music.mp3",168,71.12271881103516,0.9151486754417419,142.97792053222656,0.3425386602228338,0.31583443880081175,0.3635967473189036,0.3593078851699829,0.04776230851809188,0.021058087096069822,1.2616320848464966,1.333923304080963,1.3506235281626384,1.410866379737854,0.016700224081675374,0.08899144331614184,47.39791818098588,36.469754219055176,45.7822151184082,46.208217239379884,9.312460899353027,-1.6157030625776798,2299.5276988636365,3237.4615478515625,2898.7648111979165,2906.880078125,8.436495872129771e-05,0.0006082829175284132,0.0005275867879390717,0.0005584412137977779,0.36708465218544006,1.3632030487060547,46.00510787963867
"drop_labels/class_1/6PVMpJk4XY0_nuphory,_Chikaya_-_Make_Me_Feel_｜_Rally_House_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music_｜_NCS__cand0248__t117.20__s0.720.npz",1,"ncs_dataset/6PVMpJk4XY0/nuphory, Chikaya - Make Me Feel ｜ Rally House ｜ NCS x Aurorian Records - Copyright Free Music ｜ NCS.mp3","6PVMpJk4XY0/nuphory, Chikaya - Make Me Feel ｜ Rally House ｜ NCS x Aurorian Records - Copyright Free Music ｜ NCS.mp3",248,117.20272064208984,0.72015780210495,125.90315246582031,0.3556608801538294,0.3708390861749649,0.3814963797728221,0.37598189413547517,0.010657293597857165,0.025835499618992674,1.1880191347815774,1.208840048313141,1.3642308314641316,1.3888479471206665,0.15539078315099064,0.1762116966825542,58.83629781549627,43.88439407348633,41.45664596557617,40.07644271850586,-2.427748107910155,-17.3796518499201,1645.3896595348012,2723.380236816406,3019.833251953125,3001.2323974609376,0.00012832080326254734,0.00031538017792627216,0.00036137998298120994,0.0004624443972716108,0.3848910927772522,1.3868557214736938,41.652435302734375
"drop_labels/class_1/82lSF7TTNKM_RXMALIAN,_TSVNEO_-_DROWNING_｜_Future_Bass_｜_NCS_-_Copyright_Free_Music__cand0273__t93.96__s0.911.npz",1,"ncs_dataset/82lSF7TTNKM/RXMALIAN, TSVNEO - DROWNING ｜ Future Bass ｜ NCS - Copyright Free Music.mp3","82lSF7TTNKM/RXMALIAN, TSVNEO - DROWNING ｜ Future Bass ｜ NCS - Copyright Free Music.mp3",273,93.95954132080078,0.9111754298210144,172.26556396484375,0.21189735558899966,0.18164417296648025,0.33792930841445923,0.30649820864200594,0.15628513544797898,0.12603195282545956,0.6310382593761791,0.907043170928955,1.02845295270284,0.9959994912147522,0.12140978177388506,0.397414693326661,49.18413864482533,12.607042241096497,22.863473256429035,32.765646362304686,10.256431015332538,-26.320665388396296,1662.1653886274858,1648.0421997070312,2996.4107259114585,2471.6735595703126,0.0007534383652337727,0.0002903805307498786,0.000549750417121686,0.00014782335711061023,0.3604864776134491,1.0904632806777954,26.26842498779297
"drop_labels/class_1/9y103dvmy9Y_criticaleye,_SHIRO,_EVILDXER_-_shadows_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0027__t13.91__s0.879.npz",1,"ncs_dataset/9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3","9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3",27,13.90875244140625,0.8785775303840637,123.69146728515625,0.11245302923701027,0.15740053504705429,0.1743569771448771,0.2779076874256134,0.01695644209782282,0.06190394790786684,0.985036167231473,0.9706768214702606,1.0635144313176472,1.2136006832122803,0.09283760984738665,0.0784782640861742,34.49671745300293,32.51255550384521,34.52133750915527,31.152454566955566,2.00878200531006,0.02462005615234375,3875.4370561079545,4004.61640625,4121.726725260417,4309.077783203125,0.00028803253834749654,0.00021852396384929306,0.0008858838215625534,0.0012912124861031772,0.2068382054567337,1.143333077430725,41.14191818237305
"drop_labels/class_1/9y103dvmy9Y_criticaleye,_SHIRO,_EVILDXER_-_shadows_｜_Witch_House_｜_NCS_-_Copyright_Free_Music__cand0323__t156.50__s0.859.npz",1,"ncs_dataset/9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3","9y103dvmy9Y/criticaleye, SHIRO, EVILDXER - shadows ｜ Witch House ｜ NCS - Copyright Free Music.mp3",323,156.5024871826172,0.8590165972709656,123.69146728515625,0.545451735908335,0.5126392811536788,0.5575158596038818,0.556318485736847,0.044876578450202986,0.01206412369554688,1.404856952753934,1.3358304858207704,1.3930199146270752,1.3618366718292236,0.05718942880630484,-0.011837038126858879,38.45952086015181,27.434146118164062,33.10599899291992,33.094735336303714,5.67185287475586,-5.3535218672318905,4516.7724609375,5261.684033203125,4708.03564453125,4735.77685546875,0.0016351650172675197,0.0029744922649115324,0.0022278770338743925,0.002187214558944106,0.5612541437149048,1.4028573036193848,33.507057189941406
"drop_labels/class_1/A0vfg-Uz5YI_Fryware,_Minnie_-_Nobody_Else_｜_DnB_｜_NCS_-_Copyright_Free_Music__cand0271__t159.38__s0.927.npz",1,"ncs_dataset/A0vfg-Uz5YI/Fryware, Minnie - Nobody Else ｜ DnB ｜ NCS - Copyright Free Music.mp3","A0vfg-Uz5YI/Fryware, Minnie - Nobody Else ｜ DnB ｜ NCS - Copyright Free Music.mp3",271,159.3817596435547,0.9271925687789917,172.2655792236328,0.37994020093571057,0.39628881216049194,0.4288383523623149,0.4053702026605606,0.032549540201822935,0.04889815142660431,1.4722030487927524,1.5868982672691345,2.008880615234375,2.1857799649238587,0.4219823479652405,0.5366775664416226,29.40178853815252,35.1202751159668,52.68838373819987,51.95724868774414,17.56810862223307,23.286595200047348,3691.1914284446025,3824.416455078125,3346.4950358072915,3606.0170166015623,0.0010899997115219858,0.0011883169005159288,0.0011573948043709,0.0011565919034183026,0.44793784618377686,2.193429946899414,56.97801208496094
drop_labels/class_1/BElFoAIsIOk_Oxlo_-_Money_Mouth_｜_Hyperpop_｜_NCS_-_Copyright_Free_Music__cand0037__t26.27__s0.715.npz,1,ncs_dataset/BElFoAIsIOk/Oxlo - Money Mouth ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,BElFoAIsIOk/Oxlo - Money Mouth ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,37,26.273378372192383,0.7149179577827454,87.89735412597656,0.2639102421023629,0.2665079593658447,0.27507855494817096,0.28386082500219345,0.008570595582326257,0.011168312845808048,1.0939904668114402,1.264644491672516,1.3074256976445515,1.180634045600891,0.04278120597203561,0.21343523083311133,11.91249504956332,3.625312030315399,6.045143763224284,11.144714069366454,2.419831732908885,-5.867351286339036,3690.2245871803975,3866.601025390625,3960.3721516927085,4002.4701416015623,0.00027893757743930274,0.00029951637261547146,0.0005299462257729223,0.0004387514039990492,0.31612130999565125,1.3530739545822144,11.64451789855957
"drop_labels/class_1/BeZSvjNYc70_Lost_Sky,_OPALS_-_Hero's_Ending_｜_Midtempo_Bass_｜_NCS_-_Copyright_Free_Music__cand0348__t139.62__s0.984.npz",1,"ncs_dataset/BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3","BeZSvjNYc70/Lost Sky, OPALS - Hero's Ending ｜ Midtempo Bass ｜ NCS - Copyright Free Music.mp3",348,139.62158203125,0.9836139678955078,149.99203491210938,0.2694498314098878,0.31838020384311677,0.4203617473443349,0.45218183696269987,0.10198154350121813,0.15091191593444708,1.0767649087038906,1.228801542520523,1.4275598526000977,1.414966094493866,0.19875831007957467,0.350794943896207,15.157584623856978,33.662243890762326,46.57971318562826,49.149827575683595,12.917469294865931,31.42212856177128,3272.8935102982955,2906.366748046875,3196.0550944010415,3088.31044921875,0.000534274528035894,0.0004661052138544619,0.0008869136994083723,0.0006649371149251238,0.42510002851486206,1.431005597114563,47.40167236328125
"drop_labels/class_1/JLH6cIcw8lk_BENJAMINRICH,_Daniel_Javan_-_Too_Late_｜_Hip-Hop_｜_NCS_-_Copyright_Free_Music__cand0091__t47.83__s0.930.npz",1,"ncs_dataset/JLH6cIcw8lk/BENJAMINRICH, Daniel Javan - Too Late ｜ Hip-Hop ｜ NCS - Copyright Free Music.mp3","JLH6cIcw8lk/BENJAMINRICH, Daniel Javan - Too Late ｜ Hip-Hop ｜ NCS - Copyright Free Music.mp3",91,47.833106994628906,0.9295374155044556,117.09503936767578,0.21526359563524072,0.3372306525707245,0.38753123084704083,0.3647587954998016,0.05030057827631634,0.1722676352118001,1.0397635210644116,1.0901467561721803,1.286360780398051,1.1007880449295044,0.19621402422587075,0.2465972593336394,15.414717901836742,37.691912460327146,55.99818547566732,39.65678482055664,18.306273015340174,40.583467573830575,2655.002286044034,2903.9650146484373,2600.7781575520835,2976.335888671875,0.0007028789087516171,0.000589082931401208,0.00027238512605739135,0.0005218988459091634,0.40163201093673706,1.3081574440002441,59.08518981933594
drop_labels/class_1/JxPmTysx_j0_Sean_Pitaro_-_passport_｜_Hyperpop_｜_NCS_-_Copyright_Free_Music__cand0257__t105.02__s0.941.npz,1,ncs_dataset/JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,JxPmTysx_j0/Sean Pitaro - passport ｜ Hyperpop ｜ NCS - Copyright Free Music.mp3,257,105.02384948730469,0.9411327242851257,152.08828735351562,0.16791793433102695,0.23100696504116058,0.30257464448610943,0.288022381067276,0.07156767944494885,0.1346567101550825,1.436464623971419,1.4571154713630676,1.5665218432744343,1.5186239719390868,0.1094063719113667,0.1300572193030154,4.3460212404077705,18.25225932598114,35.897438049316406,28.90878849029541,17.645178723335267,31.551416808908634,4401.677845348011,3982.602490234375,3590.748291015625,3707.3468994140626,0.0010397602507675235,0.000745459966128692,0.00041318111470900476,0.0004491950385272503,0.31021198630332947,1.6099741458892822,38.16787338256836
"drop_labels/class_1/R723k04E8Ic_prodBigMike,_Glitch_Cat_-_whatdoyousee_｜_New_Jazz_｜_NCS_-_Copyright_Free_Music__cand0134__t62.36__s0.645.npz",1,"ncs_dataset/R723k04E8Ic/prodBigMike, Glitch Cat - whatdoyousee ｜ New Jazz ｜ NCS - Copyright Free Music.mp3","R723k04E8Ic/prodBigMike, Glitch Cat - whatdoyousee ｜ New Jazz ｜ NCS - Copyright Free Music.mp3",134,62.35718536376953,0.6452637910842896,129.99302673339844,0.18414173342964865,0.2845055714249611,0.3136105537414551,0.27553838640451433,0.029104982316494,0.12946882031180643,1.190951412374323,1.0886615991592408,1.0354162057240803,1.074625164270401,-0.05324539343516044,-0.15553520665024267,9.564442504536022,8.993319940567016,12.447644551595053,8.915015542507172,3.454324611028037,2.883202047059031,4267.368718927557,5301.219482421875,5387.169596354167,6255.1240234375,0.0014256284180605276,0.004279654216952622,0.0045049247952799005,0.006964499270543456,0.33542007207870483,1.062800407409668,13.153397560119629
"drop_labels/class_1/R723k04E8Ic_prodBigMike,_Glitch_Cat_-_whatdoyousee_｜_New_Jazz_｜_NCS_-_Copyright_Free_Music__cand0220__t102.05__s0.648.npz",1,"ncs_dataset/R723k04E8Ic/prodBigMike, Glitch Cat - whatdoyousee ｜ New Jazz ｜ NCS - Copyright Free Music.mp3","R723k04E8Ic/prodBigMike, Glitch Cat - whatdoyousee ｜ New Jazz ｜ NCS - Copyright Free Music.mp3",220,102.05169677734375,0.6478967070579529,129.99302673339844,0.27439541437409143,0.31890676766633985,0.33823274572690326,0.3317021667957306,0.01932597806056341,0.06383733135281183,1.3309135545383801,1.2679702281951903,1.227535327275594,1.2484339237213136,-0.04043490091959634,-0.10337822726278612,11.146170074289495,12.24283390045166,11.56958293914795,12.9529447555542,-0.6732509613037116,0.4234128648584541,5263.320756392045,5450.147998046875,5544.8505859375,5480.99599609375,0.0038210846568373117,0.004326645866967738,0.005040072059879701,0.004607614036649466,0.34104976058006287,1.307886004447937,12.097617149353027
drop_labels/class_1/UD6dtipHqvs_Conni_-_Tequila_In_My_Cup_｜_House_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0230__t108.55__s0.697.npz,1,ncs_dataset/UD6dtipHqvs/Conni - Tequila In My Cup ｜ House ｜ NCS x Aurorian Records - Copyright Free Music.mp3,UD6dtipHqvs/Conni - Tequila In My Cup ｜ House ｜ NCS x Aurorian Records - Copyright Free Music.mp3,230,108.55328369140625,0.6973883509635925,127.9775390625,0.14356096427549014,0.2873977556824684,0.37806405623753864,0.401746067404747,0.09066630055507024,0.2345030919620485,1.2715610374103894,1.4568679809570313,1.407572825749715,1.483241355419159,-0.0492951552073162,0.1360117883393257,2.029508048837835,29.984710037708282,40.41142908732096,43.04891471862793,10.426719049612679,38.38192103848313,4955.326615767045,3743.497265625,3698.5189615885415,3319.7968017578123,0.007137786025520076,0.004282548889750615,0.0010029661352746189,0.0008727309585083276,0.40003496408462524,1.437411904335022,43.57056427001953
"drop_labels/class_1/WWxHNcl8oDk_Slowboy,_Zeli_-_Adrenaline_｜_Baile_Bass_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0132__t63.69__s0.653.npz",1,"ncs_dataset/WWxHNcl8oDk/Slowboy, Zeli - Adrenaline ｜ Baile Bass ｜ NCS x Aurorian Records - Copyright Free Music.mp3","WWxHNcl8oDk/Slowboy, Zeli - Adrenaline ｜ Baile Bass ｜ NCS x Aurorian Records - Copyright Free Music.mp3",132,63.69233322143555,0.6532797813415527,129.29421997070312,0.38987765258008783,0.4644007384777069,0.4610624412695567,0.47098720669746397,-0.0033382972081502094,0.07118478868946887,1.1965574351224033,1.2045680046081544,1.2933635711669922,1.314788317680359,0.0887955665588378,0.09680613604458888,14.907486048611728,17.937872457504273,23.786376953125,22.225298500061037,5.848504495620727,8.878890904513272,3057.444912997159,3350.658203125,3187.70068359375,3295.428662109375,0.0005831002808091315,0.0009002076694741845,0.0010424766805954278,0.0011438228248152882,0.4684946835041046,1.3168166875839233,24.957080841064453
"drop_labels/class_1/WWxHNcl8oDk_Slowboy,_Zeli_-_Adrenaline_｜_Baile_Bass_｜_NCS_x_Aurorian_Records_-_Copyright_Free_Music__cand0291__t137.53__s0.680.npz",1,"ncs_dataset/WWxHNcl8oDk/Slowboy, Zeli - Adrenaline ｜ Baile Bass ｜ NCS x Aurorian Records - Copyright Free Music.mp3","WWxHNcl8oDk/Slowboy, Zeli - Adrenaline ｜ Baile Bass ｜ NCS x Aurorian Records - Copyright Free Music.mp3",291,137.5317840576172,0.6800171732902527,129.29421997070312,0.38510883125391876,0.4493864268064499,0.4478765030701955,0.4604775309562683,-0.001509923736254415,0.06276767181627674,1.120361869985407,1.3249047517776489,1.5027040243148804,1.458742582798004,0.1777992725372315,0.3823421543294734,15.791016838767312,24.474008655548097,29.906129201253254,27.359387588500976,5.432120545705157,14.115112362485942,2692.2967418323865,2843.5001220703125,2469.2176920572915,2731.7976318359374,0.0002413693847219375,0.0010164363193325698,0.0010827328466499846,0.0011642506113275885,0.45435574650764465,1.5337121486663818,31.378013610839844
